Project;File_Path;SATD_Comment;Commit_Removal;Change_Type
Tomcat;test/org/apache/el/TestELInJsp.java;// TODO Figure out why this doesn't work. // assertEcho(result, "20-" + Integer.MAX_VALUE),;9aaca3f51f32b737116faf6d003740bef07f7c2b;Method Unchanged
Tomcat;java/org/apache/catalina/core/StandardService.java;// Service shouldn't be used with embedded, so it doesn't matter;9af344b2b39a621ff830fca5fe91956f6b6126c0;Method Removal
Tomcat;java/org/apache/catalina/manager/HTMLManagerServlet.java;// TODO - Rewrite this to use the Servlet 3 file upload API;9c2040434831c8b056ec394e5a838e4c4fdc2fd9;Method Changed
Tomcat;java/org/apache/tomcat/util/net/SecureNioChannel.java;// TODO: Extract the correct configuration for the requested host name // and set up the SSLEngine accordingly. At that point this can // become a debug level message.;9c46bdb64f830ebb32ec535e3e16a97d14405516;Method Changed
Tomcat;java/org/apache/tomcat/util/net/SecureNio2Channel.java;// TODO: Extract the correct configuration for the requested host name // and set up the SSLEngine accordingly. At that point this can // become a debug level message.;9c46bdb64f830ebb32ec535e3e16a97d14405516;Method Changed
Tomcat;webapps/examples/WEB-INF/classes/websocket/echo/EchoEndpoint.java;// TODO - Review this debug hack;9c802e8999c2d457fc68658cc6f23db23b600181;Method Changed
Tomcat;java/org/apache/coyote/http2/Http2UpgradeHandler.java;// TODO: Do more than just record this;9d85c135562e08dca2f6f04b5b1f89c4d64f7f47;Method Changed
Tomcat;java/org/apache/jasper/compiler/ELParser.java;/** * Parse an EL expression string '${...}'. Currently only separates the EL * into functions and everything else. * * @return An ELNode.Nodes representing the EL expression * * TODO: Can this be refactored to use the standard EL implementation? */;9d956c297cb5388db33c7eb2e5f2ff83b3eae46a;Method Changed
Tomcat;java/org/apache/coyote/http2/Http2UpgradeHandler.java;// TODO Implement periodic pruning of closed streams;9df22b49129e2f9a01c6bf2b258a970a7c53b489;Method Changed
Tomcat;java/org/apache/coyote/http2/Http2UpgradeHandler.java;// TODO needs to be correct value;9f599ad33b11b46cd6e1badc349b1d985e3bd912;Method Changed
Tomcat;java/org/apache/tomcat/util/net/openssl/OpenSSLEngine.java;// Currently, we do not delegate SSL computation tasks // TODO: in the future, possibly create tasks to do encrypt / decrypt async;a0c998592e93b226fdfd0874860b3429a6d0cb11;Method Unchanged
Tomcat;modules/tomcat-lite/test/org/apache/tomcat/test/watchdog/GTest.java;// Inner tests are not used currently, can be reworked;a1744a00e28af3ad5e229a73ca5d6916618b1a7c;Class Removal
Tomcat;modules/tomcat-lite/test/org/apache/tomcat/test/watchdog/GTest.java;// HACK;a1744a00e28af3ad5e229a73ca5d6916618b1a7c;Class Removal
Tomcat;java/org/apache/jk/common/Shm14.java;// XXX we should copy the content to the file;a304c32e4950e3bec0adadd0ef355334faffeb48;Class Removal
Tomcat;java/org/apache/jk/apr/AprImpl.java;// XXX maybe install the jni lib in apr-home ?;a304c32e4950e3bec0adadd0ef355334faffeb48;Class Removal
Tomcat;java/org/apache/jk/common/ChannelJni.java;/** Send the packet. XXX This will modify msg !!! * We could use 2 packets, or sendAndReceive(). * */;a304c32e4950e3bec0adadd0ef355334faffeb48;Class Removal
Tomcat;java/org/apache/jk/common/Shm.java;/** Register a tomcat instance * XXX make it more flexible */;a304c32e4950e3bec0adadd0ef355334faffeb48;Class Removal
Tomcat;java/org/apache/jk/apr/AprImpl.java;// XXX Update for windows;a304c32e4950e3bec0adadd0ef355334faffeb48;Class Removal
Tomcat;test/org/apache/catalina/loader/TestVirtualWebappLoader.java;// ToDo: Why doesn't remove repositories?;a420610242fd9d810e9f7cbbb07b8c49dbb4d6d6;Method Changed
Tomcat;java/org/apache/coyote/http2/Http2UpgradeHandler.java;// TODO i18n // Use stream 0 since this is always a connection error;a42524ee0aee27857234bb9f2bc818dd2df9a6c2;Method Changed
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/BodyWriter.java;/** * Implement buffering and character translation acording to the * servlet spec. * * This class handles both chars and bytes. * * It is tightly integrated with servlet response, sending headers * and updating the commit state. * * TODO: add 'extension' interface that allows direct access to * the async connector non-copy non-blocking queue. Same for the * OutputStream. Maybe switch the buffer to the brigade. * * @author Costin Manolache */;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/WebappServletMapper.java;/** * Mapper, which implements the servlet API mapping rules (which are derived * from the HTTP rules). * * Based on catalina mapper - but simplified. All host and context mappings * is done in HostMapper - this is just dealing with web.xml. * * For corner cases ( very large number of rules, dynamic rules, etc ) you * can override the mapper for a context with a class extending this. * * TODO: remove, use coyote-level mapper or user-space */;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;java/org/apache/catalina/connector/InputBuffer.java;// The buffer can be used for byte[] and char[] reading // ( this is needed to support ServletInputStream and BufferedReader );a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;java/org/apache/catalina/connector/OutputBuffer.java;// The buffer can be used for byte[] and char[] writing // ( this is needed to support ServletOutputStream and for // efficient implementations of templating systems );a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletConfigImpl.java;// TODO: refactor all 'stm' to separate class (not implemented) // public static final String SINGLE_THREADED_PROXY = // "org.apache.tomcat.servlets.jsp.SingleThreadedProxyServlet",;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/TomcatLite.java;// all contexts - hostMapper knows about hostnames and how they are mapped. // this shouldn't be needed if we want to delegate ctx management;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletReaderImpl.java;// TODO: move the readLine functionality to base coyote IO;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/coyote/MessageWriter.java;/** * Encoding to use. * TODO: isn't it redundant ? enc, gotEnc, conv plus the enc in the bb */;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/WebappFilterMapper.java;// FIXME - log configuration problem;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/coyote/CoyoteConnector.java;// Final processing // TODO: only if not commet, this doesn't work with the // other connectors since we don't have the info // TODO: add this note in the nio/apr connectors // TODO: play nice with TomcatLite, other adapters that flush/close;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/TomcatLite.java;// TODO: make hostMapper configurable, implement interface, // simple to set on ROOT context;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/TomcatLite.java;// This is not optimal, but as this is not very common, it // shouldn't matter;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletContextImpl.java;// TODO: support real uri ( http://host/path ) // Validate the format of the specified argument;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;java/org/apache/catalina/connector/OutputBuffer.java;// An IOException on a write is almost always due to // the remote client aborting the request. Wrap this // so that it can be handled better by the error dispatcher.;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletConfigImpl.java;// this is quite different from catalina, where an ugly kludge was // used to use the same jsp servlet in 2 roles;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/RequestDispatcherImpl.java;// Retrieve the thread local URI, used for mapping // TODO: recycle RequestDispatcher stack and associated objects // instead of this object;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/TomcatLite.java;// Send a default message body. // TODO: maybe other mechanism to customize default.;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/RequestDispatcherImpl.java;// I don't think this will be used in future;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/TomcatLite.java;/** * Get an empty request/response pair ( response available * as getResponse() ). Optional set input and output buffers. * * This can be used for a connector-less interface to tomcat lite. * * TODO: make it independent of coyote ! */;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletContextImpl.java;// FIXME - should we do anything besides log these?;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletConfigImpl.java;//implement me - here to compile;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletResponseImpl.java;// Send a default message body. // TODO: maybe other mechanism to customize default.;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletContextImpl.java;// create a class loader. // TODO: reimplement special 'deploy' dirs;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletContextImpl.java;// JMX should know about us ( TODO: is it too early ? );a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletContextImpl.java;// TODO: configurable ? init-params;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletContextImpl.java;// fix me - just here to compile;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/ServletRequestImpl.java;/** * Parse session id in URL. Done in request for performance. * TODO: should be done in manager */;a4571534698618f01e75236446c5a16fcabff5d8;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// display-name - TODO should support multiple with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// security-constraint // TODO: Should support multiple display-name elements with language // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// env-entry // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// ejb-ref // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// ejb-local-ref // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// service-ref // TODO: Should support multiple description elements with language // TODO: Should support multiple display-names elements with language // TODO: Should support multiple icon elements ???;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// resource-ref // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// resource-env-ref // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// message-destination-ref // TODO: Should support multiple description elements with language;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/catalina/startup/WebXmlCommon.java;// message-destination // TODO: Should support multiple description elements with language // TODO: Should support multiple display-names elements with language // TODO: Should support multiple icon elements ???;a5b512b26cec25323c7639a7cc8990c790ea5c38;Class Removal
Tomcat;java/org/apache/coyote/http2/Http2UpgradeHandler.java;// Send the initial settings frame // TODO: Need to send non-default settings values;a669c5b5dfc59dd7b2d051fa561037025c9c6c4b;Method Changed
Tomcat;java/org/apache/coyote/http11/Http11Protocol.java;// TODO Better to add a new state to the AsyncStateMachine and // remove ASYNC_END entirely;a72035443a30ce88de281bc9341afcd6119933bd;Method Changed
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/coyote/CoyoteUtils.java;// TODO: collate all notes in a signle file;a760ba117fb8cbac504b5a95a6beccb628aa6088;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/coyote/MapperAdapter.java;// Final processing // TODO: only if not commet, this doesn't work with the // other connectors since we don't have the info // TODO: add this note in the nio/apr connectors // TODO: play nice with TomcatLite, other adapters that flush/close;a760ba117fb8cbac504b5a95a6beccb628aa6088;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/coyote/CoyoteHttp.java;// Coyote-specific hooking. // This could be moved out to a separate class, TomcatLite can // work without it.;a760ba117fb8cbac504b5a95a6beccb628aa6088;Class Removal
Tomcat;java/org/apache/coyote/http2/Stream.java;// TODO: Handle default ports;a856a2bb7511d058d2e87af441ea0bc32ff976e3;Method Changed
Tomcat;java/org/apache/catalina/websocket/WsOutbound.java;// TODO - handle this - ISE?;a90c72b3dc4bfbbc3d875268e9151a69c62a9eb6;Method Changed
Tomcat;java/org/apache/tomcat/util/net/NioEndpoint.java;// Hand this socket off to an appropriate processor //TODO FIXME - this is currently a blocking call, meaning we will be blocking //further accepts until there is a thread available.;a917b181695a06898c6202c68964adb88338b793;Method Changed
Tomcat;java/org/apache/catalina/servlets/WebdavServlet.java;// FIXME: why isn't this just equalsIgnoreCase?;ab6d2f5ce71f1e4ae7ba801f36268852b54c5c82;Method Changed
Tomcat;java/org/apache/jasper/compiler/Validator.java;// EL is known to be used on this page. Mark the PageInfo // accordingly.;acff2eb02a90357c14674947a4625adbaea0c807;Method Changed
Tomcat;java/org/apache/naming/factory/EjbFactory.java;// Load home interface and checking if bean correctly // implements specified home interface;af8e9355a8a73b4bbb72f5c03bc7b879f8fccd67;Method Unchanged
Tomcat;java/org/apache/coyote/http2/Stream.java;// TODO: This is almost certainly wrong and needs to be decoded;afa334d42d27749a7f998f003d291afc22cac553;Method Changed
Tomcat;java/org/apache/catalina/loader/WebappClassLoader.java;// Note : There should be only one (of course), but I think we should // keep this a bit generic;b0b534f11d90126b9c399e916c456642e9b10e5c;Method Changed
Tomcat;java/org/apache/tomcat/util/http/ServerCookie.java;// Version 1 (RFC2965) attributes // TODO Add support for CommentURL // Discard - implied by maxAge <0 // TODO Add support for Port;b1cb6df47df10d45961a5914c1c9dccefc2e60c4;Method Unchanged
Tomcat;java/org/apache/tomcat/util/http/ServerCookie.java;// TODO Re-enable logging when RFC2965 is implemented // log( (version==1) ? "Set-Cookie2" : "Set-Cookie"),;b1cb6df47df10d45961a5914c1c9dccefc2e60c4;Method Removal
Tomcat;java/org/apache/tomcat/websocket/WsFrameClient.java;// TODO Add support for extensions to the client side code;b1e9c0da8aec3466c288a4005db89ec53eb33a3a;Method Changed
Tomcat;java/org/apache/tomcat/util/digester/SetPropertiesRule.java;// this is a bit tricky. // we'll need to resize the array. // probably should be synchronized but digester's not thread safe anyway;b1f68b6d8794c462a5c5aa33d362a0e0479aba64;Method Removal
Tomcat;java/org/apache/catalina/tribes/tipis/AbstractReplicatedMap.java;//hack, somehow this is not being set above;b2556972776e9fa5e42643fd8f1afaedc96e0b41;Method Changed
Tomcat;java/org/apache/websocket/ServerContainerImpl.java;// TODO Replace following debug code with something useful.;b5326aa34710ec108704624b424ef6a7bb033e61;Method Changed
Tomcat;java/org/apache/catalina/mbeans/ServerLifecycleListener.java;/** * Implementation of <code>LifecycleListener</code> that * instantiates the set of MBeans associated with the components of a * running instance of Catalina. * * @author Craig R. McClanahan * @author Amy Roh * @version $Id$ * * TODO: Is this still required? Possibly for resources. Need to check. */;b67e91847b4c12b08191afbe4c879261584fe384;Class Removal
Tomcat;java/org/apache/catalina/mbeans/ServerLifecycleListener.java;// FIXME: RMI adaptor should be stopped, however, this is // undocumented in MX4J, and reports exist in the MX4J bug DB that // this doesn't work;b67e91847b4c12b08191afbe4c879261584fe384;Class Removal
Tomcat;java/org/apache/catalina/mbeans/ServerLifecycleListener.java;// FIXME - Warp object hierarchy not currently supported;b67e91847b4c12b08191afbe4c879261584fe384;Class Removal
Tomcat;java/org/apache/tomcat/websocket/Util.java;// TODO byte[], Reader, InputStream;b696517d6950550494ea5ff19e8cab6d5a622ad7;Method Changed
Tomcat;java/org/apache/coyote/http11/AbstractHttp11Processor.java;// Should never reach this code but in case we do... // TODO;b6c7be379a2530e8cf25c196d277deeb687d1e06;Method Changed
Tomcat;java/org/apache/coyote/http2/Http2Parser.java;// TODO: Should never be received by a server;b7730ea305a075a5b461421c8e1cf023165f886a;Method Changed
Tomcat;java/org/apache/coyote/ajp/AbstractAjpProcessor.java;// Web Server only sends data when asked so unless end of stream has // been reached, there should be data available. // TODO Figure out if a 'true' non-blocking approach is possible // for AJP and what changes would be required to support it.;b7d9a0540a89d08f6f3682bdfa1de19584368186;Method Changed
Tomcat;java/org/apache/tomcat/websocket/WsSession.java;// TODO: Something went wrong. Log an error.;b7e8aea8ca60766ca429cb1e87c06e561f14867f;Method Changed
Tomcat;java/org/apache/tomcat/websocket/WsSession.java;// TODO Log this?;b7e8aea8ca60766ca429cb1e87c06e561f14867f;Method Changed
Tomcat;java/org/apache/tomcat/websocket/WsWebSocketContainer.java;// Create HTTP connection // TODO;b804219e1bf11ab1e8d20e3da1322d73ce84ea25;Method Changed
Tomcat;java/org/apache/tomcat/websocket/server/WsRemoteEndpointServer.java;// Could sync on sos but don't as other (user or container) code may // sync on this creating the potential for deadlocks.;b804219e1bf11ab1e8d20e3da1322d73ce84ea25;Method Removal
Tomcat;java/org/apache/tomcat/util/net/AprEndpoint.java;// TODO: Temp code until config refactoring is complete. Remove once // refactoring is complete.;b8eeec9efa533bd869a41680abc9c01e10556580;Method Changed
Tomcat;java/org/apache/tomcat/websocket/PojoMessageHandlerBase.java;// TODO: Remove this once sendXxx is implemented?;b9badbb7d6d57f84337f7233feb35247442746e8;Method Changed
Tomcat;java/org/apache/tomcat/websocket/WsWebSocketContainer.java;// TODO Log invalid header;b9badbb7d6d57f84337f7233feb35247442746e8;Method Changed
Tomcat;java/org/apache/catalina/session/ManagerBase.java;// as a hack, you can use a static file - and generate the same // session ids ( good for strange debugging );ba65b1e1deff27b839d100e166915c74f07dcd37;Method Removal
Tomcat;java/org/apache/catalina/authenticator/jaspic/provider/modules/DigestAuthModule.java;// TODO discuss a better way to get user roles;bb3fda1c31536dadc49a1d94bd6cf374f6694bc6;Method Changed
Tomcat;java/org/apache/catalina/websocket/WsInputStream.java;// TODO: Handle other control frames.;bc1a074d21dfa63211b4c96415cb91e0afe8397b;Method Unchanged
Tomcat;java/org/apache/catalina/websocket/WsInputStream.java;// TODO: Handle other control frames.;bc1a074d21dfa63211b4c96415cb91e0afe8397b;Method Unchanged
Tomcat;java/org/apache/catalina/loader/WebappClassLoader.java;// Looking at the repository // TODO Add support to WebResourceRoot for looking up class loader // resoucres;bd8ea9d0e46ccf1a6691c2acc3097f95594e0e2b;Method Changed
Tomcat;java/org/apache/catalina/tribes/tipis/AbstractReplicatedMap.java;// TODO no need to send the entry data.;bdafdb4a1284288717746ad13db69acc003c9165;Method Changed
Tomcat;java/org/apache/catalina/webresources/Cache.java;// Don't cache resources used by the class loader (it has its own cache) // TODO. Review these exclusions once class loader resource handling is // complete;be469f5c52bc5df1fe132ce101b07160a604f0aa;Method Changed
Tomcat;java/org/apache/coyote/http11/upgrade/UpgradeServletOutputStream.java;// TODO: - Reuse the buffer // - Only reallocate if it gets too big (>8k?);bf3072b59db912e2d6fce538610961e84832fd7b;Method Changed
Tomcat;java/org/apache/tomcat/jni/socket/HostInfo.java;/** * Information about the remote host. Persisting this in memcache or similar * storage can improve performance on future TLS connections by skipping roundtrips * and reducing CPU use in handshake. * * This class is used in both server and client mode. * * AprSocketContextLitener.getPeer(name) can be used to read from an external storage. * * TODO: also save the SPDY persistent settings here. * TODO: fix tickets, don't seem to work anymore. */;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// TODO: Use this;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// TODO: do we need this here ?;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// TODO: should have a separate method for switching to tls later.;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// TODO: does it need to be done in io thread ?;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// Blocking // TODO: use socket pool // TODO: cache it ( and TTL ) in hi;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// TODO: try release buffers;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// Easiest ( maybe safest ) way to interrupt accept // we could have it in non-blocking mode, etc;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// TODO: SSL really needs a thread.;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/tomcat/jni/socket/AprSocketContext.java;// Should be replaced with socket data. // used only to lookup by socket;bf417d79aed3718afebbeb5b1e7ef549bc42bed6;Class Removal
Tomcat;java/org/apache/catalina/websocket/WsOutbound.java;// TODO Think about threading requirements for writing. This is not // currently thread safe and writing almost certainly needs to be.;bfcf09574f445d097c0b2e86f50b1c5f153d160d;Method Changed
Tomcat;java/org/apache/tomcat/util/net/SocketWrapperBase.java;/* * TODO * Temporary method to aid in some refactoring. * It is currently expected that this method will be removed in a subsequent * refactoring. */;c04626b1746df78128f5eceff34b71a9f2a2afb4;Method Removal
Tomcat;java/javax/websocket/DeploymentException.java;// TODO Auto-generated constructor stub;c0e6cd836b473130f22db704c053a883bbff2764;Method Unchanged
Tomcat;java/javax/websocket/DeploymentException.java;// TODO Auto-generated constructor stub;c0e6cd836b473130f22db704c053a883bbff2764;Method Unchanged
Tomcat;java/org/apache/catalina/loader/WebappClassLoader.java;// FIXME - findLoadedResource();c103e99de446c6b93fc5fe33d74f046b0902e0cf;Method Changed
Tomcat;java/javax/el/StandardELContext.java;// No stream resolver - TODO // Use resolvers from context from this point on;c10555ac0aac813934bf54108f1bc8e4567a3e6a;Method Unchanged
Tomcat;java/org/apache/catalina/core/StandardEngine.java;// The engine name is used as domain // XXX should we set it in init() ? It shouldn't matter;c169c761002186b131323bef30e433d4aec1b51c;Method Removal
Tomcat;java/org/apache/catalina/connector/MapperListener.java;// This should probably be called later;c169c761002186b131323bef30e433d4aec1b51c;Method Changed
Tomcat;java/org/apache/catalina/core/StandardContext.java;// Look for a realm - that may have been configured earlier. // If the realm is added after context - it'll set itself. // TODO: what is the use case for this ?;c169c761002186b131323bef30e433d4aec1b51c;Method Changed
Tomcat;java/org/apache/catalina/core/StandardContext.java;// We could do it the hard way... //mserver.invoke(parentName, "init", new Object[] {}, new String[] {} ), // or same thing easier:;c169c761002186b131323bef30e433d4aec1b51c;Method Changed
Tomcat;java/org/apache/tomcat/util/http/Parameters.java;// Workaround for a&b&c encoding;c1c2e29d55ea41d76ab4bf688dbaafb9b100eadf;Method Changed
Tomcat;test/org/apache/catalina/authenticator/TestNonLoginAndBasicAuthenticator.java;/* * This is the same as testAcceptProtectedBasic (above), except * using white space around the username credential. * * The request is rejected with 401 SC_UNAUTHORIZED status. * * TODO: RFC2617 does not define the separation syntax between the * auth-scheme and basic-credentials tokens. Tomcat should tolerate * any reasonable amount of white space and return SC_OK. */;c4a50f5990f80267719ccdd2fd3f0aa659a35f7c;Method Unchanged
Tomcat;java/org/apache/coyote/spdy/SpdyAprNpnHandler.java;// TODO: write/read should go to SocketWrapper.;c4c1dfb66ed9bdbde5dc10d691d332ac86e6622f;Method Removal
Tomcat;java/org/apache/coyote/spdy/SpdyAprNpnHandler.java;// OPEN is used for both 'first time' and 'new connection' // In theory we shouldn't get another open while this is in // progress ( only after we add back to the poller );c4c1dfb66ed9bdbde5dc10d691d332ac86e6622f;Method Changed
Tomcat;java/org/apache/catalina/valves/AccessLogValve.java;// TODO - Make this configurable;c59dc3cacc375cc7d7636ba3739d80d8cac576a3;Method Changed
Tomcat;java/org/apache/catalina/connector/Request.java;// FIXME - "*" entries are not handled;c63185eb33118df626139cf9776de8f3da1a65ce;Method Changed
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/io/IOBuffer.java;// TODO: append() will trigger callbacks - do it explicitely !!! // TODO: queue() shouldn't modify the buffer;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/io/SocketConnector.java;/** * Class for handling sockets. It manages a pool of SelectorThreads, fully * non-blocking. There is no caching or buffer management. SelectorChannel * represents on connection. * * In the old types, the connector was socket-centric, and quite ugly. After * many refactoring the buffers ( buckets and brigade ) and callbacks are * used everywhere, and the sockets play a supporting role. * * TODO: discover if APR is available and use it, or fall back to NIO. * * @author Costin Manolache */;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/http/SpdyConnection.java;/* * TODO: expectations ? * Fix docs - order matters * Crashes in chrome * * Test with unit tests or: * google-chrome --use-flip=no-ssl * --user-data-dir=/home/$USER/.config/google-chrome/Test * http://localhost:8802/hello */;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/test/org/apache/tomcat/lite/http/HttpChannelInMemoryTest.java;// TODO: rename to Http11ConnectionTest;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/http/FutureCallbacks.java;// Other options: ReentrantLock uses AbstractQueueSynchronizer, // more complex. Same for CountDownLatch // FutureTask - uses Sync as well, ugly interface with // Callable, can't be recycled. // Mina: simple object lock, doesn't extend java.util.concurent.Future;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/service/IOStatus.java;// TODO: use JMX/DynamicObject to get all public info;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/io/FileConnectorJavaIo.java;// TODO: unix domain socket impl. // Maybe: detect new files in the filesystem ?;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
Tomcat;modules/tomcat-lite/java/org/apache/tomcat/lite/io/SslConnector.java;/** * TODO: option to require validation. * TODO: remember cert signature. This is needed to support self-signed * certs, like those used by the test. * */;c77f96a0bda66881199b3f2d4f2740a1667a9704;Class Removal
